Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Liberia,LBR,Trade (% of GDP),NE.TRD.GNFS.ZS,84.14892522,86.61332127,108.9846963,95.54031971,117.2525717,112.8409218,121.3288909,135.542936,133.3354045,136.010344,123.5222441,124.7573147,124.6950812,147.5055709,151.8210307,134.2915488,153.064772,145.748061,146.199252,140.1602864,143.6157113,135.7212192,127.0931827,120.6012231,105.7186966,102.4320445,99.05293256,,,,,,,,,,,80.77053058,50.13904338,56.22453599,70.31277466,65.39119002,73.13581952,71.92153846,290.4992627,270.3636364,277.1390574,311.3552519,321.631734,188.9802115,190.2224427,193.4127087,155.6323826,148.9339841,119.9205166,112.391622,
Libya,LBY,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.79780086,64.59637011,56.05806519,59.79211316,53.15240293,51.5917603,52.54515599,48.63241218,40.25270758,34.80163011,45.28109377,43.17344961,78.85975704,90.61273052,96.12933208,90.86088969,101.8593313,102.2241513,101.4893318,102.0580715,107.7024587,99.62098919,114.3245597,135.2584572,147.5797517,136.9985179,
St. Lucia,LCA,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,165.0196921,161.1737272,137.1965163,141.6208827,134.5982357,115.9375352,132.3739599,155.9055118,160.5647577,182.4965528,182.3369953,156.7249772,153.3129608,144.2898209,141.251656,137.0644683,136.8553484,130.8527335,127.8869546,122.9624984,119.4430331,105.3690742,98.40156299,96.52908485,109.8421077,108.2821283,118.2830509,106.7167506,102.6566354,113.5492926,100.430763,111.7484016,107.6774463,103.3727766,100.7169008,94.95996598,95.32640499,
Latin America & Caribbean,LCN,Trade (% of GDP),NE.TRD.GNFS.ZS,23.53472107,22.74814993,20.47168077,24.12474264,21.07523471,21.14039614,20.93668077,20.17578653,21.00878804,21.32580307,22.48257201,22.23356952,23.10944009,24.71854237,29.07224039,27.05578229,26.34170221,27.12350909,26.72211753,28.16684359,30.36697121,29.1354026,27.59148696,28.50963917,29.9842751,29.56371143,28.29839248,29.39465207,31.59115723,32.41611006,33.34948245,33.0054784,33.58128569,31.50539041,32.32276774,35.00178186,36.03380668,36.0467872,35.86208887,37.21598822,39.11756993,39.38084181,41.74055619,43.48102901,45.61120468,45.36510637,45.83736185,45.56306562,46.91128052,40.37412052,42.82547061,45.25176821,45.32865478,44.8089649,42.51409583,43.03047351,
Least developed countries: UN classification,LDC,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,43.14783737,41.59654884,42.74859968,42.94840652,36.74049318,36.78125945,35.33677019,49.45627148,45.40316391,56.48045545,44.91751344,60.98470646,55.86308274,56.74471255,62.45871462,59.65764296,60.05668267,58.28209048,60.07643249,60.22910342,68.61976594,67.37974876,68.46474548,70.98980674,63.6692489,65.1576315,67.35116094,65.95888328,64.16604777,61.55876694,56.53609304,
Low income,LIC,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.96142056,45.22211941,45.84612158,54.39112511,56.18044873,51.37751031,48.00539324,49.17574508,47.15446222,46.82098554,48.06769526,53.63633359,58.22313588,60.60304715,57.75340567,59.36618204,62.68991762,66.45539402,58.38082966,64.26103454,65.29199069,63.06211138,62.98775567,61.8500904,58.61309531,
Liechtenstein,LIE,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Trade (% of GDP),NE.TRD.GNFS.ZS,62.86589331,56.02297309,56.99396987,53.24937822,51.33726165,51.39782286,48.21878374,43.76452363,44.21013342,43.00983326,54.05444965,51.22419929,46.22548698,49.90762878,60.32981364,62.44873387,60.42777208,63.97121433,74.31618423,79.46437093,87.01730125,76.99547085,73.61393821,67.76013355,63.54766953,63.97721324,59.04755006,60.88866071,62.91320918,64.0169756,68.24391517,67.59591239,72.80375656,77.14751834,79.4307907,81.85126905,78.83003971,80.13755331,78.84585024,78.90851583,88.6364417,80.89860153,76.33513178,75.33624733,79.4829449,73.60397296,71.26117849,68.60651166,63.36904361,49.14914153,46.36389037,54.98458604,51.4920878,49.2577922,49.83087492,48.47756728,
Lower middle income,LMC,Trade (% of GDP),NE.TRD.GNFS.ZS,22.07861136,20.97678313,18.9125123,20.36493888,21.59339117,20.21465999,24.9298349,23.06562449,22.06303177,20.81836093,22.45774831,22.69974295,23.42899733,26.29827764,32.76947874,31.96012403,32.02725383,31.97679406,31.38810941,35.86710167,37.17258247,36.80439749,33.71944318,33.17260615,31.69657922,29.81327743,27.97262314,30.1121886,31.12344646,36.10497946,37.86276423,38.93094666,39.83182795,40.68356082,41.43306737,45.68710142,45.68860018,48.27646251,53.04724342,48.29288665,53.41086419,53.02007421,51.99787715,52.88902847,56.32905597,59.84740092,60.76828789,60.49570974,64.09138066,55.10846252,56.59974059,61.53041442,60.28180681,57.62820354,55.51778733,,
Low & middle income,LMY,Trade (% of GDP),NE.TRD.GNFS.ZS,19.71414313,19.06553687,17.091251,18.31202481,17.60864459,17.26564017,18.20137062,17.50090063,17.54857569,17.05877879,18.09755677,18.39446021,19.05309596,21.48780814,26.28796879,25.06537712,24.54419312,24.38491517,23.92676318,26.04859735,28.39922471,29.01135027,27.55912198,27.11815418,27.9801291,29.82576442,28.96752565,30.50766293,31.90133658,34.01552657,36.25487317,36.78788819,45.26633926,40.87616104,43.8320144,44.31463908,43.13365092,44.69141384,45.39215884,46.62166602,50.9092619,50.03309059,51.68001231,55.16517516,59.16021815,60.89996732,61.48138308,60.10922536,59.9355366,50.50298858,53.6076647,56.25661613,55.37489645,54.02959268,52.79099349,50.08582089,
Lesotho,LSO,Trade (% of GDP),NE.TRD.GNFS.ZS,50.20242915,58.03921569,62.20735786,65.77380952,64.95956873,68.87755102,67.40740741,68.74557052,67.21348827,65.15280136,61.09979633,67.6416819,85.20900322,82.0451843,90.73170732,118.4448463,156.5420561,124.3307555,107.8515962,145.7224724,131.0919369,136.2992126,170.4253521,166.4924242,175.2527964,161.6130435,148.4096386,145.4636702,161.7158444,161.0087247,140.3165791,163.9836407,154.5073528,149.7653859,146.32627,143.6999679,159.0344641,154.1068375,182.6710817,166.8368389,169.5687282,190.3980358,209.8911576,199.4418737,186.1515186,169.7491549,172.6494606,170.1011074,176.551553,158.4607751,155.7575791,151.8603635,147.0872953,141.643128,,,
Late-demographic dividend,LTE,Trade (% of GDP),NE.TRD.GNFS.ZS,17.8390492,16.85551637,15.13478067,16.53080076,15.13796672,16.55396665,16.4580429,15.93014998,16.57030555,16.3435079,16.3000125,15.93739193,16.66798158,19.09477429,23.276367,22.266605,21.57266038,21.46909922,21.98178103,23.97971534,26.15498646,27.25036149,25.61280582,26.30494083,28.14156399,31.43265756,31.47013851,32.30821656,33.17210846,34.99985675,38.74206043,40.0197938,52.17002948,45.30739621,48.87384413,48.34850458,45.04186118,46.01060272,46.72419552,49.84527458,54.53934218,54.52755927,56.13258171,60.9986516,66.24827147,67.92398588,68.90340658,67.73809207,66.15079088,56.22313306,60.54760718,62.91473081,62.47707,61.49978447,60.35773527,53.11953189,
Lithuania,LTU,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.91689777,93.17435409,100.0093754,89.6518082,74.81266933,83.27429474,93.55018063,100.3598816,98.1259502,101.8149885,115.0161245,121.5943377,113.9130647,125.8494171,105.5585821,132.561782,152.6008919,162.4530297,166.8614586,160.5128608,154.7030495,
Luxembourg,LUX,Trade (% of GDP),NE.TRD.GNFS.ZS,157.7481358,164.1522509,155.9772942,152.0897197,154.3765695,158.1048117,150.0867107,147.1200489,149.0416172,152.2542486,157.028081,163.9636989,151.8607392,158.2459888,175.9779963,171.6400332,162.0525214,161.1975635,157.720606,168.9384276,168.6121726,166.9822555,170.3572181,171.0808862,190.3336366,201.3534472,183.7871259,182.5888042,184.084304,186.2164079,183.0739414,183.8737152,178.0372077,176.9705551,181.2967954,184.979512,195.0308246,216.6178677,230.1478272,240.532442,269.1855453,274.5363581,259.9502578,256.4235836,281.625061,297.5616729,320.9226174,336.2513293,348.3929833,303.0252397,326.1383158,340.4472031,348.1221643,357.4752208,374.1477581,391.4974334,
Latvia,LVA,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.91930616,89.96754147,88.51068297,90.47705035,79.90377048,81.78369781,86.52444543,83.37353235,84.87883389,93.8034381,100.9482496,100.7882414,96.09159211,92.14096073,86.91025457,108.8887283,120.9590532,127.5033062,123.9390736,121.2567154,118.9439529,
"Macao SAR, China",MAC,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,238.3131478,241.8839175,236.2830246,223.7123417,231.0253676,224.0559188,217.4352756,211.4789344,193.9400847,186.4703259,161.0495576,147.5846439,143.3813285,137.9141169,135.8332554,137.5352766,140.4460466,148.7295049,165.0535681,151.1032892,153.4029963,151.7379974,149.7147298,137.1359261,129.521371,131.3788232,127.2704296,114.148495,120.4442549,123.3439183,124.1691987,121.0423286,115.97485,114.9197944,
St. Martin (French part),MAF,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Trade (% of GDP),NE.TRD.GNFS.ZS,46.27024488,46.532038,39.11311049,38.00104159,38.62721854,35.0536193,38.33470734,38.07732226,38.53820598,37.20980573,39.21632286,36.67924185,37.79695866,42.94273678,55.74925462,55.81884595,54.64444235,54.21715802,46.43924285,46.87474816,47.34206783,57.4360558,55.34027036,52.61409502,60.36267952,59.31507463,50.28060358,49.65750551,50.13760317,50.35084475,54.62668674,49.77929235,50.26331775,49.66845675,47.3135545,51.71502592,47.0955431,51.15014349,50.79768235,53.98669505,59.1618272,59.41802239,60.53407833,58.32774847,61.59653062,67.91484821,71.49616888,78.48693192,85.6728209,67.91510295,75.24763454,83.42680017,85.12491729,79.71489939,80.88409105,,
Monaco,MCO,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.78271691,66.40926641,79.55179781,50.84717738,82.358466,107.3037673,129.1841512,129.0734595,123.5665417,119.5061379,125.2099255,123.3884783,130.674345,140.7278417,132.707191,142.816056,137.1536391,144.5933077,134.4225734,110.3633269,117.7704302,130.8004195,127.4247572,123.9399065,120.0597947,117.1576073,
Madagascar,MDG,Trade (% of GDP),NE.TRD.GNFS.ZS,26.65470908,34.10808985,32.13855811,32.70676241,33.23064101,33.21170334,40.49278214,39.0183149,40.54051418,41.22081741,40.74596697,35.47031701,32.5862074,33.12658769,35.73331512,36.74965362,32.68844265,36.4939623,41.20843917,44.96251133,43.08061248,34.32151296,31.89067554,28.10468933,31.19179633,32.74957069,27.69546265,39.07052674,39.39813533,40.71977266,44.62933762,44.79833536,41.05105222,39.93284568,51.63112303,55.84594095,46.49672005,51.82613662,50.79799663,56.67500809,68.68443533,61.37074193,38.58222494,55.15923812,80.12032439,73.76518213,75.4970994,82.39079788,83.44980417,73.99667599,68.02269417,69.07646335,72.97672293,73.15403441,69.37516191,69.68268301,
Maldives,MDV,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,358.6603244,375.3785862,355.2665115,299.4996321,164.1042746,138.4924679,128.8212103,145.8919002,144.534315,153.1640014,168.0796261,159.7916394,161.3326148,146.8539361,156.9461391,169.8558378,164.8085267,169.6779567,168.2118863,170.4314081,161.0911539,104.0811656,104.4252183,107.1912896,117.3525542,120.828632,123.6587827,196.9971815,191.0834927,147.3565621,159.2767585,204.5853516,184.3020563,190.8327931,198.8611499,200.7340646,
Middle East & North Africa,MEA,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,56.31377562,57.94598168,58.00332377,59.79596297,61.5406614,77.43073414,76.94271935,84.84868659,79.79068576,80.21108392,78.25649175,78.80097243,79.41302424,80.69348944,76.01553526,70.08517051,66.42047036,61.47491086,53.11850914,55.57276108,56.33299224,61.23128062,63.06127831,66.33054565,61.96574708,61.33504342,59.0171129,58.47409415,58.13022051,62.53432871,60.29401907,62.03194337,66.74762948,67.76144303,70.24962349,75.52468713,80.28273761,83.94350167,84.25133766,86.7832258,89.33630022,81.40534523,81.62682232,84.14397091,86.12449895,86.02048271,83.73543806,,
Mexico,MEX,Trade (% of GDP),NE.TRD.GNFS.ZS,20.1442244,19.03587177,18.65200205,18.29925888,17.49509066,17.16500598,16.47319507,15.87936757,16.38955219,16.79897033,17.40166034,16.35932663,16.89826845,17.87962882,18.98729675,16.51379783,18.35749959,20.53836916,21.50707845,23.64382113,23.67921664,23.34449259,25.6466619,28.42341229,26.93378077,25.74873857,30.77498547,32.88424998,38.46570404,38.05867344,38.30618278,35.63732242,35.50933306,25.9656455,29.29714804,46.11159498,50.72412577,49.32015831,51.77609803,51.2689011,53.13105126,48.52804694,48.37108358,51.23527043,54.22641286,54.57644624,56.45509563,57.06475186,58.071087,56.03479382,60.94653478,63.7765201,66.40831903,64.44600972,65.69708195,72.79666186,
Marshall Islands,MHL,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Trade (% of GDP),NE.TRD.GNFS.ZS,19.63519521,18.9702627,16.98039473,18.19784406,17.47610357,17.12730826,18.06289047,17.35740675,17.39780977,16.89850939,17.93893581,18.23110001,18.9017649,21.35555767,26.14614078,24.92530421,24.40247549,24.22957266,23.74927284,25.86525742,28.21613804,28.84469249,27.42457495,26.97917132,27.83661075,29.70763014,28.86327868,30.39976238,31.80830555,33.95063485,36.17930272,36.72168169,45.26681464,40.82276251,43.71884005,44.18719499,43.0454916,44.65580023,45.3514721,46.6159366,50.95320829,50.05421735,51.65750111,55.12998749,59.14361565,60.93629336,61.50579451,60.07939484,59.85621677,50.40714767,53.47805702,56.13053169,55.26833399,53.90478544,52.6624777,49.94232393,
"Macedonia, FYR",MKD,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.67685017,48.78696328,107.6976455,101.4442844,86.6039656,75.77931225,66.69723924,88.16201818,97.29195818,94.32551423,80.16014736,71.47781436,71.5338714,71.06932049,80.87012885,85.84100348,92.55166647,106.0932342,111.5700547,87.17699495,97.88106912,113.1921256,112.215049,104.85723,112.97118,113.3298781,
Mali,MLI,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,35.26535221,28.31769264,30.21585562,30.67108519,33.63166893,29.59858512,33.031145,53.59387365,38.92558777,32.03685919,32.33510631,41.42655288,39.21845995,44.03061455,42.10267424,43.88838403,48.00881206,55.94334445,59.73471182,49.44940971,46.05650955,46.82693248,44.8154242,46.58416124,47.46698162,49.50200505,46.24560419,56.43427138,56.24422819,52.4944214,57.03742204,50.17835002,50.0264356,55.42257543,60.20080302,57.82929137,58.6281417,55.31161766,54.12532578,60.97667384,56.64974624,63.78795686,50.56843297,57.98529724,53.91355778,59.12059455,57.97068251,53.66187918,50.69984478,
Malta,MLT,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,115.5396786,114.4499595,113.9844812,133.8096149,175.7219421,160.0243181,161.9055933,167.3529675,154.0856168,164.0085097,167.3400151,153.1058806,138.1594439,133.46433,138.8945416,143.6522006,138.1595293,148.0479588,150.3181768,154.60252,164.483732,165.2378069,170.4653992,178.9054338,181.7019463,179.3338738,167.8851768,160.4646891,163.2107217,171.0564001,188.9774697,163.0670335,162.3427202,157.3654611,159.0125582,156.7217471,177.5077845,180.7941193,177.0591459,157.7877639,172.9496893,182.5057159,,,,,
Myanmar,MMR,Trade (% of GDP),NE.TRD.GNFS.ZS,40.36921246,34.07594917,39.58363836,35.26421193,36.68980255,34.8767084,27.46273362,20.88568927,13.62808766,13.16187653,13.95711542,13.75874267,14.71407301,11.79377919,14.02139579,11.97768018,11.87151334,16.93227064,18.18553462,21.27756161,22.04149668,24.01119869,22.76387541,17.20089388,15.2508533,13.15972629,10.76607714,8.327753186,7.957450971,6.093882684,5.578071546,4.423176576,3.590814079,3.372301397,2.905721781,2.535846635,2.180231824,1.859118596,1.46598036,1.064136747,1.084602267,0.978674765,0.619794125,0.356594134,0.308802944,,,,,,,,,,,,
Middle East & North Africa (excluding high income),MNA,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,36.75181843,38.01325982,37.30703854,37.73980488,39.31517345,42.50343944,44.61406349,43.87511453,51.66111057,69.91292993,72.76320683,67.32348534,66.29697234,58.16029744,61.7849537,61.36850921,63.12515549,58.05114092,51.30125087,46.67228426,42.98294301,32.55661603,34.08452116,39.16840602,46.11586163,48.87227272,50.75983108,47.62736218,48.86407175,46.50056237,45.62975611,44.93008836,53.67395074,52.71725706,55.17713337,58.80785359,58.51540984,63.06397849,68.64431907,71.09834603,73.85494567,71.25026208,70.1020735,72.66297185,64.43635606,63.87293435,61.95563941,63.61475608,64.64992777,62.46076578,,
Montenegro,MNE,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.92520214,100.4101614,95.24709948,77.59982783,100.1086358,104.6251393,128.4706175,131.0924552,133.478901,97.5399258,99.78032633,106.658854,111.7660445,102.7709302,100.12762,104.3543018,
Mongolia,MNG,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,94.90462985,90.71632762,89.02993795,94.25124072,94.93633786,111.5713169,103.0655558,94.47149764,76.36414648,58.62189497,136.6037874,65.2956469,129.7420597,99.15729509,82.10365876,77.97407569,99.991449,107.3512108,112.2413385,121.8866098,115.8183269,118.5172531,120.2993935,131.3293182,122.3814599,112.9299831,117.8804264,121.1980134,107.8137572,103.350032,126.9992295,109.5885643,100.3119893,109.3223119,86.97989548,
Northern Mariana Islands,MNP,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,38.22122559,35.70394267,34.52809834,28.88055371,22.50560078,14.32572713,14.55106125,38.02624098,45.36848587,46.8723868,44.24222321,53.32793663,64.79718748,59.63080263,63.75670237,70.1345281,53.72103489,46.08408627,41.13164999,49.6861414,52.39622819,55.41755386,80.41614112,76.5095523,77.20534368,76.36774827,71.20178093,70.74947259,68.51064644,71.24674499,77.73154323,88.33446309,110.8297995,114.3759423,106.5421116,91.59178467,
Mauritania,MRT,Trade (% of GDP),NE.TRD.GNFS.ZS,38.25528135,41.38739576,45.62209819,54.74161191,66.16373587,63.81658948,64.05176,64.90572103,59.94638858,62.34659528,65.77366323,64.82726161,97.43089799,93.17329027,107.5843328,98.83814614,115.8397999,106.3538793,98.21233209,92.97309469,103.4795779,120.0117877,124.7676048,122.0400628,118.7249567,140.6969623,135.4662417,115.673946,113.297072,106.5728974,106.3735874,75.68439496,57.11706169,61.98727711,84.29580351,98.56840972,94.71406312,84.63170944,69.85052923,63.85573351,75.26462263,76.02748881,70.60546353,68.26191005,92.2583388,113.2047887,98.44056192,103.0068992,112.9884223,97.70188818,111.9202066,118.6199257,132.4938857,121.8671865,103.7171685,,
Mauritius,MUS,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,107.9647913,107.7977697,98.37227774,96.6880397,112.1195176,99.49385428,96.71946727,93.25392144,100.2681735,108.4923367,113.8668064,126.5429348,133.8483101,135.1657549,137.112069,128.3541282,121.8515278,122.5241197,122.1834133,119.7394897,127.857836,127.8054323,132.1991317,131.3512577,123.3300401,130.9905415,120.6017137,112.065528,110.413593,125.7130375,131.3824703,125.0350413,119.0317007,107.2759727,116.2593174,119.7767259,121.2666671,111.2394731,114.5703715,109.3870188,
Malawi,MWI,Trade (% of GDP),NE.TRD.GNFS.ZS,60.48109966,56.77626303,56.42201835,59.35436537,47.73544213,52.71507016,58.8172043,58.95598772,62.99559471,63.06997743,63.40355225,58.92621871,61.22887865,65.21978022,66.9772481,75.02359826,69.31372549,64.62912088,64.30623205,64.02544824,63.64540842,57.16090606,51.34071933,49.0744641,54.79677022,54.09018459,47.95950792,53.26240863,55.86521333,53.29748082,57.20284173,52.57889412,65.66205801,48.35227338,91.37795691,78.45689867,54.70242297,54.94191396,70.87517729,71.31597303,60.9386355,67.11840369,41.90083779,50.84244944,51.46624171,57.44798437,54.35996831,56.44416525,61.96576897,51.68307249,57.64749356,48.78786663,67.88140355,78.26954154,73.3990481,61.94572632,
Malaysia,MYS,Trade (% of GDP),NE.TRD.GNFS.ZS,113.4235237,110.802652,109.2359311,90.06667361,86.77631733,85.66387735,82.6071776,79.80732125,83.28834821,84.6004368,87.12206104,79.81430645,73.66805415,77.65097046,96.7765745,91.00722013,93.57593484,93.15335591,92.87620256,103.5203341,112.9907777,111.2633614,110.8595398,107.6904651,107.0121887,105.0570652,106.8778067,111.919592,122.6242272,136.6890623,146.8882525,159.3126263,150.6122205,157.9413797,179.9058631,192.1140638,181.7676989,185.6647563,209.4914632,217.5694726,220.4073501,203.364636,199.356492,194.1948903,210.3738221,203.8544606,202.5776539,192.4661076,176.6685921,162.5590474,157.9448161,154.9377943,147.841804,142.691994,138.4559634,134.3638655,
North America,NAC,Trade (% of GDP),NE.TRD.GNFS.ZS,11.51993749,11.36853921,11.3578734,11.38433905,11.75484841,11.76208038,12.20901454,12.38685175,12.85380508,12.975913,13.50692993,13.42998663,14.06390867,15.86905827,19.27155683,18.22622429,18.56807071,19.04300902,19.8280758,21.41575457,23.08847516,22.37102972,20.16884574,19.37332724,20.68239321,19.86747114,20.14666201,20.90873343,21.94736197,22.14506364,22.50194631,22.4097081,22.87170374,23.45804264,24.93264614,26.62175893,26.93912245,27.97626645,27.78740718,28.36606368,30.23550315,27.84932384,27.01251122,26.75165782,28.45920504,29.51280448,30.60428043,31.42872276,33.29773321,27.8347844,31.09546057,33.75722129,33.60798407,33.13255322,33.15834695,31.44602761,
Namibia,NAM,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,125.9977333,123.6666166,112.7878606,97.24557377,96.44971558,91.302633,102.2804516,97.40833836,90.59438602,95.91752544,93.27663226,93.37070099,91.47233954,97.0735514,90.22838964,94.41564439,97.61769043,94.02477343,93.25178171,92.28309426,85.42816321,88.84758896,94.076285,95.85828204,81.89125493,80.76203456,87.02818761,106.2998549,121.2073176,125.4775582,108.4134913,103.001159,103.5676463,100.9993605,104.6313317,111.5062684,
New Caledonia,NCL,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.19993469,49.5270631,45.39188004,43.3764634,42.05797709,41.95162014,43.09351942,44.71196368,41.36937573,46.07417139,,,,,,,,,,,,,,,,,
Niger,NER,Trade (% of GDP),NE.TRD.GNFS.ZS,14.50575374,17.826578,22.23136708,19.63342023,23.36530126,23.5004195,28.53846804,22.8043547,22.29032529,25.83069491,28.87307425,27.968903,34.70831407,39.24978802,41.24354352,50.24018357,56.6014748,48.97211232,50.35934881,65.41234282,62.71029742,60.35731579,57.06810853,47.73925875,49.87571527,53.52663718,40.69229502,45.98451144,41.88844334,39.89804357,36.41310678,32.78131366,34.59176908,33.73947524,43.41164641,42.47667286,44.39931707,41.4651597,44.10121213,39.13270415,43.49156514,41.5342216,42.39358006,39.98407213,45.2703373,47.39546796,45.9214679,47.35441297,53.41753266,67.17797153,71.2901875,68.68920434,61.22052904,61.71624288,60.18195038,56.61644213,
Nigeria,NGA,Trade (% of GDP),NE.TRD.GNFS.ZS,26.16651287,25.48501041,21.82950078,22.31646302,24.61532252,26.9107028,25.03628128,28.48840338,25.66352624,26.82113615,19.62059923,24.46363514,22.76364559,31.26775278,39.74699041,41.17034351,42.1380988,47.39526574,43.31484204,43.87840231,48.57131421,48.29332215,37.74850235,27.03717231,23.60888246,25.90006366,23.71675632,41.64666228,35.31197849,60.39176112,53.03022086,64.87659873,61.03097314,58.10984891,42.30886996,59.76783433,57.6909942,76.85999096,66.17324503,55.84639139,71.38053117,81.81284909,63.38363717,75.2189025,48.44813069,50.74835925,64.60931392,64.46290877,64.97297381,61.80285424,42.6513849,52.7941049,44.38013665,31.04885996,30.8851936,,
Nicaragua,NIC,Trade (% of GDP),NE.TRD.GNFS.ZS,49.82198605,47.9552224,55.33508066,59.06679898,59.37395215,61.70759758,61.23577948,61.50602078,57.07716619,51.56613881,55.92428704,54.83926937,64.93131386,66.01306405,71.68217915,64.98248696,64.83676287,69.51782848,65.65898968,70.15694296,67.49716202,64.12516252,42.0340479,49.39292348,45.89384999,36.59246114,33.60791577,25.53104935,76.25108369,97.72868394,71.29081408,74.32797374,70.51762606,68.28596679,39.08121629,44.03979441,48.4828383,58.00553065,57.01371507,62.53764452,61.29849746,57.98013155,58.09128441,62.17506589,67.19531678,71.64572371,76.75883728,82.55316872,87.76339764,77.92395621,96.3840242,107.3359385,110.7592769,105.995164,102.3953461,92.98479752,
Netherlands,NLD,Trade (% of GDP),NE.TRD.GNFS.ZS,95.88750397,93.06376226,91.47200779,92.74529416,91.29548426,85.7964652,84.20882584,81.35971408,81.43023317,84.62913451,86.88385971,85.8073583,83.11762887,86.60419881,96.5305484,90.91317345,93.25352248,90.13197217,86.87416299,95.02929825,100.3360844,105.4136796,105.0469476,105.3573612,111.1136184,115.0717947,97.63180507,96.16422635,100.4997772,106.5831502,104.5682244,105.6502525,102.5241651,99.45281903,103.4831372,108.3758272,109.128823,114.8826861,113.3449777,115.1362701,126.4519786,120.9865407,114.7103848,112.6547602,119.1482215,124.5538472,129.8258669,131.7218889,134.6586082,118.9804709,135.5450094,146.1732166,154.2708521,154.2747485,154.3823649,154.3102279,
Norway,NOR,Trade (% of GDP),NE.TRD.GNFS.ZS,73.60574001,72.0831473,69.28442941,70.37658637,71.68940612,71.73766102,72.46087137,74.70134954,73.47648594,71.91319335,73.57587676,72.08567791,69.1462199,75.19934117,82.39647823,77.98707004,80.2986962,77.67188009,71.60417897,76.17656569,79.48403759,78.36022279,76.85401595,74.74853055,75.77623073,76.74119224,70.55900109,65.7335696,65.50767674,71.16399839,72.58955005,70.67601416,67.66765917,68.04898293,68.72842697,68.32650832,71.12151154,73.06356477,72.0219018,70.00792446,74.62175523,73.26639332,67.64702301,66.58368388,69.04899659,70.85078398,72.38867482,73.19394637,74.93851185,67.13122372,68.40957975,69.83201485,68.30542748,67.70407934,68.12885688,68.52115132,
